Stock#,Lane,Item#,Year,Make,Model,VIN,Odometer,Sale Document,Loss Type,Auction Date,Branch,Public,Live online bid
24828548,A,3404,2005,CHRYSLER,TOWN & COUNTRY,2C8GP64L85R196864,193k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25024700,A,52,2005,CHRYSLER,TOWN & COUNTRY,2C8GP64L25R473878,201k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24910628,A,3069,2001,CHRYSLER,TOWN & COUNTRY,2C8GP64L01R126916,168k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24979658,A,3210,1997,CHRYSLER,TOWN & COUNTRY,1C4GP64L2VB203145,0-1k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24975819,A,3008,2014,DODGE,AVENGER,1C3CDZAB4EN215112,34k mi (Not Actual),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25037787,A,653,2014,DODGE,AVENGER,1C3CDZCB7EN104776,122k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
23713626,A,603,2014,DODGE,AVENGER,1C3CDZCG2EN181521,130k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24892246,A,99,2012,DODGE,AVENGER,1C3CDZAB7CN157722,145k mi ,CLEAR-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24546312,A,53,2010,DODGE,AVENGER,1B3CC4FD5AN195671,70k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25196659,A,3085,2009,DODGE,AVENGER,1B3LC56BX9N541262,153k mi ,CLEAR-TX,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24976512,A,3267,2008,DODGE,AVENGER,1B3LC56R88N263828,167k mi (Not Actual),CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25207995,A,28,2007,DODGE,CALIBER,1B3HB48B37D253845,110k mi ,CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25119298,A,3036,2007,DODGE,CARAVAN,1D4GP45R37B206178,151k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25106069,A,2,2006,DODGE,CARAVAN,1D4GP25R76B637674,185k mi (Not Required/Exempt),SALVAGE-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25043741,A,3029,2005,DODGE,CARAVAN,1D4GP45R45B412476,139k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25099962,B,3402,2005,DODGE,CARAVAN,1D4GP25R55B203526,142k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25000246,A,25,2002,DODGE,CARAVAN,1B4GP253X2B514533,101k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24908963,B,3242,2000,DODGE,CARAVAN,2B4GP2533YR868839,156k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24766408,A,3066,2016,DODGE,CHALLENGER,2C3CDZAG7GH345683,35k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25000085,A,3006,2016,DODGE,CHALLENGER,2C3CDZFJ6GH217679,9k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24410846,A,3145,2014,DODGE,CHALLENGER,2C3CDYAG8EH214544,75k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25186811,A,89,2014,DODGE,CHALLENGER,2C3CDYBT7EH196386,13k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24499847,A,3103,2012,DODGE,CHALLENGER,2C3CDYAG3CH291481,80k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25150568,A,3034,2012,DODGE,CHALLENGER,2C3CDYAG3CH105003,105k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25041573,A,3053,2010,DODGE,CHALLENGER,2B3CJ5DT6AH157395,101k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25051207,A,3001,2009,DODGE,CHALLENGER,2B3LJ54T69H541611,85k mi (Not Required/Exempt),SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24542654,A,3233,2018,DODGE,CHARGER,2C3CDXBG5JH239162,39k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24764268,A,11,2017,DODGE,CHARGER,2C3CDXBG4HH654953,45k mi ,SALVAGE-LA,THEFT,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24676233,A,625,2016,DODGE,CHARGER,2C3CDXHG9GH194050,65k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24742725,A,3239,2015,DODGE,CHARGER,2C3CDXCTXFH732449,66k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25176965,A,82,2015,DODGE,CHARGER,2C3CDXBG7FH916512,26k mi ,CLEAR - DEALER ONLY-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24799388,A,3193,2015,DODGE,CHARGER,2C3CDXJG8FH754827,51k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24967734,A,626,2014,DODGE,CHARGER,2C3CDXBG5EH174223,89k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24656558,A,4609,2012,DODGE,CHARGER,2C3CDXBG6CH297915,101k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24223483,A,3149,2010,DODGE,CHARGER,2B3CA3CVXAH242344,0-1k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24863171,B,3150,2009,DODGE,CHARGER,2B3KA33V89H585256,145k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24539112,A,25,2007,DODGE,CHARGER,2B3KA53H87H886726,132k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25024304,A,107,2007,DODGE,CHARGER,2B3KA43R57H710011,151k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25040901,A,309,2007,DODGE,CHARGER,2B3KA43R77H755936,240k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24807446,A,4612,2007,DODGE,CHARGER,2B3KA43G47H882366,100k mi (Not Required/Exempt),SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25136063,B,3276,2006,DODGE,CHARGER,2B3KA43G86H310876,0k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25141225,A,3199,2006,DODGE,CHARGER,2B3KA43G56H334729,154k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25206302,A,3229,2006,Dodge,Charger,2B3KA43G26H311389,81k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24927929,B,3346,2006,DODGE,DAKOTA,1D7HE28K96S702438,226k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25140615,A,696,2005,DODGE,DAKOTA,1D7HE42K85S157903,122k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25060290,A,4054,2001,DODGE,DAKOTA,1B7GL22X11S156100,177k mi (Not Required/Exempt),SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24919285,A,10,1996,DODGE,DAKOTA,1B7FL26P2TS606281,169k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25207179,A,205,1995,DODGE,DAKOTA,1B7GG23X5SW928806,68k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24259092,A,67,2016,DODGE,DART,1C3CDFAA5GD668105,46k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24536856,A,4629,2016,DODGE,DART,1C3CDFBB5GD717195,64k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24936662,B,3126,2015,DODGE,DART,1C3CDFBB7FD104879,90k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
23960830,A,3072,2013,DODGE,DART,1C3CDFBA4DD194559,127k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24875752,A,604,2013,DODGE,DART,1C3CDFBA2DD270764,124k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24931411,A,3219,2013,DODGE,DART,1C3CDFBA8DD202677,134k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25127113,B,284,2013,DODGE,DART,1C3CDFBH5DD182272,131k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25163581,B,3392,2013,DODGE,DART,1C3CDFAA2DD305854,46k mi ,CLEAR-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24661986,A,711,2013,DODGE,DART,1C3CDFAA4DD334580,55k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24934027,A,3003,2019,DODGE,DURANGO,1C4RDHDG3KC662965,2k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24299438,A,3056,2017,DODGE,DURANGO,1C4SDHCT1HC906167,19k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24697787,A,3309,2015,DODGE,DURANGO,1C4RDHAG7FC953334,46k mi ,NON-REPAIRABLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24710597,A,70,2008,DODGE,DURANGO,1D8HB48N18F121389,154k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25068799,B,3222,2008,DODGE,DURANGO,1D8HD68258F103392,197k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24775252,B,318,2004,DODGE,DURANGO,1D4HD58D74F121318,192k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25002237,B,720,2004,DODGE,DURANGO,1D4HD48D34F118636,120k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24895888,B,232,2001,DODGE,DURANGO,1B4HS28N51F599059,253k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25218879,A,3041,2019,DODGE,GRAND CARAVAN,2C4RDGCG6KR564208,17k mi ,CLEAR-IL,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25218955,A,3001,2019,DODGE,GRAND CARAVAN,2C4RDGCG2KR614683,15k mi ,CLEAR-MI,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25239718,A,3035,2018,DODGE,GRAND CARAVAN,2C4RDGBG9JR220002,32k mi ,NON-REPAIRABLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25262301,A,3031,2018,DODGE,GRAND CARAVAN,2C4RDGEG2JR331664,31k mi ,ORIGINAL-ME,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24920421,A,3410,2016,DODGE,GRAND CARAVAN,2C4RDGCG4GR351989,119k mi ,CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24860513,A,3325,2015,DODGE,GRAND CARAVAN,2C4RDGBG0FR687042,219k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24978349,B,210,2014,DODGE,GRAND CARAVAN,2C4RDGBG9ER193762,96k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24643065,A,4229,2014,DODGE,GRAND CARAVAN,2C4RDGBG4ER466297,43k mi ,SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24582458,A,5,2013,DODGE,GRAND CARAVAN,2C4RDGCG6DR569959,111k mi ,SALVAGE-PA,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24682623,B,112,2012,DODGE,GRAND CARAVAN,2C4RDGCG8CR324272,92k mi ,ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24847110,A,4212,2010,DODGE,GRAND CARAVAN,2D4CN1AE4AR340972,198k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25144965,A,53,2010,DODGE,GRAND CARAVAN,2D4RN5D19AR455979,50k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24535917,B,3136,2008,DODGE,GRAND CARAVAN,1D8HN44H98B183590,175k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24930623,A,3165,2008,DODGE,GRAND CARAVAN,1D8HN54P58B180344,0-1k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24763801,A,691,2007,DODGE,GRAND CARAVAN,2D4GP44L77R282775,175k mi (Not Required/Exempt),ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25040030,A,652,2007,DODGE,GRAND CARAVAN,1D8GP24R17B192012,269k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24928593,A,619,2005,DODGE,GRAND CARAVAN,1D4GP24R05B284968,83k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24837403,A,638,2005,DODGE,GRAND CARAVAN,1D4GP24RX5B187051,126k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25090198,A,3216,2002,DODGE,GRAND CARAVAN,2B8GP54L92R501176,130k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25222591,A,3041,2002,DODGE,GRAND CARAVAN,1B4GP44342B681418,0-1k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25069358,A,647,1998,DODGE,INTREPID,2B3HD46R9WH115660,91k mi (Not Required/Exempt),CLEAR-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
24867853,A,3054,2018,DODGE,JOURNEY,3C4PDCBG0JT513302,8k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24465484,A,4530,2018,DODGE,JOURNEY,3C4PDDGG3JT477698,5k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24918320,A,4527,2018,DODGE,JOURNEY,3C4PDDGG6JT345731,26k mi ,- ,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
25261748,A,325,2018,DODGE,JOURNEY,3C4PDCGG9JT515929,15k mi ,ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24630790,A,49,2017,DODGE,JOURNEY,3C4PDCBG8HT576352,45k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24746303,A,207,2017,DODGE,JOURNEY,3C4PDDBG0HT540788,53k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24958862,A,3182,2017,DODGE,JOURNEY,3C4PDCAB9HT695484,15k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25200376,A,639,2015,DODGE,JOURNEY,3C4PDCBB7FT595119,133k mi ,CLEAR-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24818373,A,3175,2014,DODGE,JOURNEY,3C4PDCBB2ET290920,80k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24624700,B,3418,2013,DODGE,JOURNEY,3C4PDCBB6DT722388,70k mi (Not Actual),SALVAGE-IN,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25039752,A,17,2013,DODGE,JOURNEY,3C4PDCBGXDT572555,170k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24631016,B,3370,2013,DODGE,JOURNEY,3C4PDCAB0DT556483,142k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24053362,A,4509,2012,DODGE,JOURNEY,3C4PDCDG1CT282443,83k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25119979,A,214,2009,DODGE,JOURNEY,3D4GH57V69T508501,130k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24929205,A,121,2006,DODGE,MAGNUM,2D4GV57226H120457,162k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25150790,A,180,2005,DODGE,MAGNUM,2D4FV48T85H579049,146k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25153610,A,3105,2005,DODGE,MAGNUM,2D4GV582X5H676416,157k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25053874,B,340,2005,DODGE,NEON,1B3ES56CX5D122302,137k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24967078,A,3312,2004,DODGE,NEON,1B3ES56C54D559980,112k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24729960,B,36,2011,DODGE,NITRO,1D4PT4GK7BW517707,128k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25189564,A,3178,2011,DODGE,NITRO,1D4PU6GX6BW501082,128k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24928007,A,3161,2011,DODGE,NITRO,1D4PT4GK4BW528681,96k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24700108,A,650,2011,DODGE,RAM 1500,1D7RB1GT3BS702446,216k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25116830,A,3002,2010,DODGE,RAM 1500,1D7RV1CT2AS103064,214k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25000550,A,3050,2010,DODGE,RAM 1500,1D7RB1CP4AS126454,139k mi ,CLEAR-TX,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
23760017,A,640,2009,DODGE,RAM 1500,1D3HB13T59J527233,183k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25041297,A,21,2008,DODGE,RAM 1500,1D7HU18N48J232691,168k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24979823,A,616,2006,DODGE,RAM 1500,1D7HA18NX6J103568,152k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24877771,A,3163,2005,DODGE,RAM 1500,1D7HA18D55S325032,166k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25218869,A,46,2005,DODGE,RAM 1500,1D7HA16K55J632675,146k mi ,CLEAR-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24680369,A,4533,2005,DODGE,RAM 1500,1D7HU18D95S129456,147k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24994702,A,4623,2004,DODGE,RAM 1500,1D7HA18DX4S628208,118k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24801020,A,3019,2004,DODGE,RAM 1500,1D7HU18D44J134116,0-1k mi (Not Required/Exempt),SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24832868,A,4615,2003,DODGE,RAM 1500,1D7HU18N33S150812,175k mi (Not Required/Exempt),SALVAGE-OR,WATER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25261603,A,130,2003,DODGE,RAM 1500,1D7HA16N93J611674,174k mi (Not Required/Exempt),CLEAR-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24702556,B,320,2002,DODGE,RAM 1500,1D7HA16K22J240183,204k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24990945,B,288,2002,DODGE,RAM 1500,1D7HA18N02S629406,0k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25228781,A,126,2001,DODGE,RAM 1500,3B7HC13Z21G240223,121k mi (Not Required/Exempt),SALVAGE-GA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25273725,A,95,1999,DODGE,RAM 1500,1B7HF16Z8XS300655,206k mi (Not Required/Exempt),CLEAR-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24964817,A,633,1998,DODGE,RAM 1500,1B7HC16Y1WS636856,0-1k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24640690,A,3373,2010,DODGE,RAM 2500,3D7UT2CL2AG143254,259k mi ,ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24825071,A,4502,2008,DODGE,RAM 2500,3D7KS28A08G198006,109k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24419029,A,4518,2006,DODGE,RAM 2500,1D7KS28C36J122132,0-1k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24795809,A,58,2006,DODGE,RAM 2500,3D7KS28C16G157575,242k mi (Not Required/Exempt),SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25176534,A,3377,2004,DODGE,RAM 2500,3D7KU28C14G184055,0-1k mi (Not Actual),SALVAGE TITLE-TX,FIRE,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25211988,A,3020,1999,DODGE,RAM 2500,3B7KC26Z4XM566462,189k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25218760,A,1011,2017,DODGE,RAM TRUCK BED,,0-1k mi (Not Actual),BILL OF SALE-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25039277,B,242,2001,DODGE,RAM WAGON,2B4JB25YX1K549260,227k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
23787646,A,705,2006,DODGE,STRATUS,1B3EL46XX6N207839,220k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24930247,A,3059,2006,DODGE,STRATUS,1B3EL46XX6N288986,200k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24963086,A,3231,1999,DODGE,STRATUS,1B3EJ46X6XN692519,229k mi ,SALVAGE-NJ,THEFT,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25114486,A,251,2001,DODGE,VIPER,1B3ER65EX1V704926,29k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24138602,A,681,2013,FERRARI,458 SPIDER,ZFF68NHA5D0190723,9k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25261588,A,3060,2015,FIAT,500,3C3CFFARXFT603470,27k mi ,CERTIFICATE OF DESTRUCTION-FL,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
